filename,label,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59
blues.00010.wav,blues,-173.81045532226562,137.17355346679688,-23.7230281829834,26.979671478271484,-16.675209045410156,4.194727897644043,-12.571785926818848,5.8516669273376465,-2.8769490718841553,-1.178382158279419,-1.968239426612854,1.8011789321899414,-3.0069499015808105,-1.8669495582580566,-0.7912433743476868,-3.0062358379364014,-0.43072953820228577,-1.9965142011642456,-0.7501041889190674,-5.006965637207031,8143.06201171875,1082.654052734375,1028.94580078125,495.41827392578125,289.789794921875,160.07620239257812,150.5171661376953,82.44497680664062,108.58820343017578,65.6473617553711,55.532142639160156,57.92026901245117,93.6478500366211,40.12514877319336,49.73640441894531,62.993614196777344,57.057254791259766,55.60966491699219,47.180057525634766,46.47605514526367,0.3039698302745819,0.09469685703516006,21.08769740552932,67.83339038122807,0.026824880804764785,0.0247697756968618,1410.0234233871572,205639.1702894826,1512.3046546445698,145026.06084901496,2765.967419971723,1427723.4149127428,0.06295882576856149,0.0004415341143935523,0.1427881121635437,0.009196652099490166,-0.00010893130820477381,0.021771149709820747,8.626508497400209e-05,0.0039730677381157875
blues.00014.wav,blues,-305.6643371582031,113.0710220336914,12.10733413696289,45.05219650268555,17.734386444091797,14.590070724487305,4.147995948791504,0.22631128132343292,-7.021586894989014,13.646476745605469,8.914210319519043,1.303798794746399,5.954979419708252,8.547472953796387,1.1196222305297852,0.5982412695884705,0.0608426108956337,-3.7137508392333984,-0.9935344457626343,-1.8043829202651978,8192.6328125,682.1485595703125,1462.754638671875,224.5673370361328,248.84837341308594,154.572021484375,157.6145477294922,166.8955841064453,97.58988952636719,76.79963684082031,90.02955627441406,62.693885803222656,64.31770324707031,76.00692749023438,137.0182647705078,67.72880554199219,96.59573364257812,65.65948486328125,89.3737564086914,113.50517272949219,0.3288930356502533,0.10805750638246536,21.619815665242307,42.58124997253061,-0.020983882790477065,0.01033620586285627,1171.9674317528443,147268.45652200203,1705.3701298880728,96499.7388363126,2344.9874700913574,877107.628571067,0.045036675850734724,0.001559970831725131,0.06699823588132858,0.00271167466416955,-0.00011242832260904834,0.004727468825876713,-0.00020128210599068552,0.00119984510820359
blues.00009.wav,blues,-213.2642364501953,115.16475677490234,-11.698169708251953,39.015357971191406,-20.348329544067383,13.082701683044434,-9.182701110839844,9.017151832580566,-14.1043119430542,4.271254062652588,-6.050780296325684,3.7858352661132812,0.22263556718826294,-5.106881618499756,-0.410153329372406,-1.179344892501831,-1.9147082567214966,-2.293661117553711,2.884260416030884,-4.233879566192627,6132.97265625,798.2637939453125,669.0845947265625,350.9339294433594,531.99755859375,278.24468994140625,126.45182037353516,67.96417236328125,110.09561157226562,92.6026840209961,84.85939025878906,104.41364288330078,76.34564971923828,85.42630767822266,103.98576354980469,59.32340621948242,58.46143341064453,83.12303924560547,77.04225158691406,91.44654846191406,0.2739676237106323,0.09231062978506088,21.15661982048843,63.3032087710566,0.028891834080309955,0.027029439611149227,1817.2305903199679,298141.42441443686,1973.7920387975753,114140.14449366354,3943.8319655416185,1366784.3467715923,0.07917482356921887,0.0013776590528174816,0.08128055185079575,0.004346176981925964,-4.361861101642717e-06,0.007221092935651541,-2.422373836452607e-05,0.0016771486261859536
blues.00007.wav,blues,-179.37229919433594,136.44833374023438,-26.662588119506836,39.965450286865234,5.310893535614014,10.919135093688965,-20.559534072875977,8.503360748291016,-11.349763870239258,-3.470554828643799,-8.415842056274414,-6.957211017608643,-3.5460426807403564,-8.051758766174316,-8.96491813659668,-8.427481651306152,-10.56428050994873,-10.785658836364746,-4.695469379425049,-8.631641387939453,6573.50341796875,1479.045654296875,591.2086791992188,353.40618896484375,650.0896606445312,136.28799438476562,163.6931610107422,151.28440856933594,171.91978454589844,178.22743225097656,147.56089782714844,83.7185287475586,93.26529693603516,57.42386245727539,82.25947570800781,70.46943664550781,52.01835632324219,60.507179260253906,65.58108520507812,56.386940002441406,0.3073715269565582,0.09285333752632141,22.43554729232493,52.46994715240797,-0.04463918872043036,0.023910166639987632,1451.859413528892,449601.6407097229,1577.5671155773998,168197.5994896548,2955.3197165929523,1629557.4144231493,0.061442246108855375,0.0018488162723341102,0.13176751136779785,0.005531931295990944,1.8550019376561977e-05,0.013231742195785046,-4.832547710975632e-05,0.0048369187861680984
blues.00016.wav,blues,-233.77281188964844,120.66433715820312,-3.164092540740967,39.514827728271484,3.83152437210083,18.828155517578125,-3.6787381172180176,4.4254679679870605,-14.96492862701416,17.57147789001465,1.8461248874664307,2.55008864402771,-1.2302390336990356,8.437055587768555,-0.20024774968624115,-3.890828847885132,-4.456135272979736,0.011000760830938816,1.2948038578033447,-2.098461866378784,4958.63427734375,561.7590942382812,1207.26416015625,396.8244323730469,284.47857666015625,156.32350158691406,100.44712829589844,111.51864624023438,101.52830505371094,102.22183227539062,108.56195831298828,66.53279876708984,65.06260681152344,64.94194793701172,59.231021881103516,78.07674407958984,82.96056365966797,86.01410675048828,83.56266021728516,100.81558227539062,0.30818358063697815,0.10034818947315216,21.055610627367603,50.101822395225334,0.011187653082346531,0.012547906749478137,1455.0726343994804,152296.7900650757,1826.0433386098089,116760.58261927123,3010.010388721723,1010269.4971195218,0.06134406117072699,0.0014187982635001817,0.08142257481813431,0.0026397062465548515,-2.5168350475723855e-05,0.0045066471211612225,-0.00010695357923395932,0.0024170903488993645
blues.00004.wav,blues,-160.3541717529297,126.20948028564453,-35.58139419555664,22.13925552368164,-32.473548889160156,10.850701332092285,-23.35007095336914,0.49324893951416016,-11.796538352966309,1.2035191059112549,-13.084959030151367,-2.810499429702759,-6.934471607208252,-7.55387544631958,-9.167669296264648,-4.515862941741943,-5.451786041259766,-0.9159522652626038,-4.408017635345459,-11.704384803771973,5199.103515625,853.271240234375,334.03228759765625,193.75323486328125,336.4254150390625,134.8650360107422,93.29354095458984,124.73352813720703,129.9753875732422,99.71713256835938,80.24315643310547,86.43649291992188,89.54832458496094,70.91568756103516,75.75421905517578,85.99519348144531,75.27674102783203,53.633235931396484,62.88249206542969,55.19025421142578,0.3085259795188904,0.0878431499004364,21.459618026724748,63.03389242490765,-0.03742840683363131,0.020877204740695647,1835.1285128875488,343249.49574738194,1748.4107586184407,88378.7044917057,3579.9574708164155,1572336.2989541132,0.10146053871809745,0.0019541247020998685,0.09150122106075287,0.0023052850738167763,-1.8459670172887854e-05,0.004814487881958485,-9.545040484226774e-06,0.0030943627934902906
blues.00008.wav,blues,-121.3897933959961,122.49832916259766,-14.734728813171387,46.122135162353516,-8.179258346557617,20.172466278076172,-19.171894073486328,23.03683853149414,-11.83272933959961,21.15465545654297,-6.722797393798828,6.989505767822266,-12.730548858642578,5.058538436889648,-5.185806751251221,-1.4536041021347046,-7.042628765106201,2.6942129135131836,3.4095308780670166,-2.7137441635131836,2619.67431640625,414.5375061035156,341.2240295410156,193.9173126220703,177.07606506347656,106.9468994140625,57.65928268432617,77.15470123291016,42.5687370300293,58.85169982910156,48.918487548828125,56.53520584106445,61.94805145263672,50.54711151123047,33.02634811401367,50.57817459106445,28.908443450927734,36.896121978759766,33.67159652709961,36.34231948852539,0.4089129567146301,0.08650005608797073,22.371989710234367,89.26038500164822,0.03378070439892702,0.01061102928135079,1719.4633657482495,163308.43298305818,2031.8293659086537,105565.9242806773,3782.441190998405,1262984.5682501604,0.06402488761600927,0.0007314817438538322,0.14232727885246277,0.0015031186630949378,-1.5161455166889937e-06,0.012705841101706028,-2.09803220059257e-05,0.0034655870404094458
blues.00003.wav,blues,-199.57513427734375,150.0861053466797,5.6634039878845215,26.855281829833984,1.770071268081665,14.232646942138672,-4.827845096588135,9.286852836608887,-0.7561201453208923,8.134434700012207,-3.200026035308838,6.078081130981445,-2.478445053100586,-1.0815870761871338,-2.8744540214538574,0.7739940285682678,-3.324068784713745,0.6363106369972229,-0.6159675717353821,-3.405045986175537,5508.26611328125,456.30908203125,257.1097717285156,158.3611297607422,267.9737243652344,126.80742645263672,155.9467315673828,81.27030181884766,92.30180358886719,71.3818359375,110.26934814453125,48.21451950073242,56.776222229003906,62.24300765991211,51.60980987548828,44.43290328979492,50.21845245361328,37.32572555541992,37.257774353027344,31.965253829956055,0.40485435724258423,0.09399866312742233,21.423621104847665,63.38676321568146,0.03426514803661357,0.02495272514260707,1070.153417999185,184366.0093845833,1596.4225646485252,166551.84432263998,2184.8790286035382,1493077.8489404472,0.03330886262567672,0.00042275898709484,0.14104026556015015,0.006347601767629385,3.612608452385757e-06,0.019055042415857315,-1.811099355109036e-05,0.0027113643009215593
blues.00040.wav,blues,-110.2850341796875,90.71587371826172,-2.5352983474731445,74.06490325927734,-11.763081550598145,39.21094512939453,-13.171311378479004,20.5441951751709,-17.162982940673828,12.813971519470215,-21.43714714050293,5.957196235656738,-8.02690601348877,4.240609169006348,-16.484731674194336,6.549281120300293,-5.695810317993164,-3.6384894847869873,-4.8583664894104,1.8528223037719727,1286.22509765625,229.9066619873047,227.4561309814453,114.22637176513672,113.54914855957031,66.07151794433594,86.33678436279297,50.447898864746094,47.05904769897461,93.544189453125,41.112728118896484,49.04414749145508,47.13921356201172,46.19583511352539,33.8948860168457,35.4322509765625,39.56899642944336,36.2503547668457,48.23588562011719,46.00959777832031,0.3979513347148895,0.0804954245686531,21.295587602578998,84.16519481096726,-0.012081727899931281,0.010628895164403374,2272.4696395362157,202331.76050968093,2356.7258988358053,50235.65550967891,5108.157072487674,581335.9337940421,0.09764303279679042,0.0013824106742667992,0.13481365144252777,0.0007786061032675207,-0.002393899718299508,0.008114696480333805,-0.0042821429669857025,0.004323225002735853
blues.00027.wav,blues,-228.2098388671875,130.3231658935547,-23.311424255371094,70.2009506225586,1.1310546398162842,7.5844268798828125,0.9005107283592224,1.9828155040740967,-6.16441535949707,-9.382747650146484,-2.5637800693511963,-4.525752544403076,-0.2604644298553467,0.1755216270685196,-1.5229120254516602,1.4664071798324585,-6.979135036468506,-8.328393936157227,4.2368059158325195,0.988639235496521,2813.7802734375,689.4208984375,927.2700805664062,397.6453857421875,181.74107360839844,154.08311462402344,100.34200286865234,88.28392791748047,61.85797882080078,86.06394958496094,107.83311462402344,58.99544906616211,67.7942886352539,57.04276657104492,79.44807434082031,80.51758575439453,65.05795288085938,91.8744888305664,119.66018676757812,132.00111389160156,0.2886824607849121,0.09414215385913849,23.022582336859806,34.43374791618005,0.016938761886493726,0.033960630405905225,1392.0263573819868,200436.55195545589,1494.8775639943133,43463.63178609578,2811.740048578886,541255.423663085,0.07241441294470224,0.002545686800946762,0.09575478732585907,0.0021936448756605387,-1.560945929668378e-05,0.007745430339127779,-9.109126403927803e-05,0.0015261512016877532
blues.00041.wav,blues,-107.20325469970703,88.49288177490234,-4.171899318695068,55.477848052978516,-8.01771354675293,38.413597106933594,-6.413660526275635,28.57575035095215,-19.8199405670166,13.244697570800781,-19.248565673828125,12.076122283935547,-4.582266807556152,3.7842400074005127,-16.98895263671875,11.621646881103516,-7.361444473266602,-3.665252685546875,-7.176823616027832,1.9731814861297607,1418.7047119140625,379.4754638671875,324.234130859375,129.4851531982422,106.9834213256836,70.49761962890625,89.53753662109375,85.68675994873047,54.79985427856445,124.80087280273438,68.76445770263672,52.372920989990234,56.79172897338867,47.425601959228516,40.59251022338867,39.32477951049805,43.51493835449219,64.75103759765625,56.3290901184082,46.391971588134766,0.3869754672050476,0.08545001596212387,21.787455841777383,87.32920495782805,0.0031406043520029584,0.01873255840584843,2390.421813195251,306586.9091777809,2463.3092400725595,80090.45549005365,5403.593285509716,953517.3210271882,0.10226074596384377,0.001595798596373276,0.12910546362400055,0.0008729451219551265,-0.002519704168662429,0.008560596965253353,-0.004284340422600508,0.004032470285892487
blues.00032.wav,blues,-288.7326965332031,105.90115356445312,18.776206970214844,23.682645797729492,5.682040691375732,25.548940658569336,-13.463247299194336,12.437668800354004,-11.963669776916504,1.574614405632019,-15.640524864196777,-6.632071018218994,-11.693038940429688,-2.9267630577087402,-7.375716209411621,-15.693880081176758,-10.976882934570312,-10.892728805541992,-18.50538444519043,-19.10454750061035,5319.03564453125,829.617919921875,433.7807312011719,342.5323486328125,381.5265808105469,164.24427795410156,228.21717834472656,125.63249206542969,196.29905700683594,132.29856872558594,126.26146697998047,81.74563598632812,102.44064331054688,105.24515533447266,82.07756805419922,54.50830841064453,61.20969772338867,44.98295974731445,55.87299346923828,75.3456802368164,0.2761858105659485,0.09738754481077194,26.981117528082606,67.07443127640012,0.0935010073197805,0.06189631928241873,1309.7746511778666,756135.7535281273,1883.2581499910907,284221.817146246,2765.2346582257833,4686832.922203278,0.03938839846771075,0.003158095633297049,0.10122466087341309,0.003938625566661358,-9.822840496553908e-08,0.012858709320425987,2.725740159803536e-06,0.0004452886641956866
blues.00031.wav,blues,-221.87301635742188,110.85540008544922,18.63608169555664,30.92296028137207,3.296436071395874,22.585636138916016,-20.403688430786133,12.121832847595215,-26.3325138092041,-4.367300987243652,-26.395551681518555,-13.047178268432617,-12.667627334594727,-1.8228296041488647,-7.255052089691162,-6.65747594833374,-14.686025619506836,-11.71232795715332,-11.020865440368652,-13.389479637145996,2512.02978515625,586.388916015625,190.4404296875,180.4984588623047,221.3279266357422,100.60496520996094,318.4721984863281,114.50333404541016,109.00269317626953,102.22709655761719,128.85992431640625,107.47270202636719,146.42515563964844,95.05028533935547,110.8482666015625,108.96002197265625,103.15434265136719,115.84700012207031,118.50701904296875,98.54090881347656,0.2537176012992859,0.09932377934455872,27.926870945317354,68.49763532407324,0.013232071379481689,0.04402583368786062,1330.6062681196104,352248.0681878072,1973.2623612880411,234481.1912718397,2898.630603338892,3709897.5074145617,0.04294722484048724,0.0010961764349717974,0.1514756679534912,0.003195951459929347,3.433143263009697e-07,0.023250263184309006,9.56044118538557e-07,0.0008500973926857114
blues.00024.wav,blues,-274.3768310546875,130.40737915039062,-6.357467174530029,70.38822174072266,13.26966381072998,9.472180366516113,7.733089447021484,-1.2365492582321167,-0.5709877014160156,-2.2971627712249756,3.7794153690338135,0.08548221737146378,-0.9368571043014526,2.296841859817505,4.289633750915527,-1.661789894104004,-10.439050674438477,-6.793425559997559,-1.0635625123977661,-1.5890816450119019,5920.21826171875,500.4164733886719,1342.9835205078125,311.4975891113281,230.38287353515625,155.52798461914062,121.50666809082031,150.25732421875,94.17127227783203,68.8665771484375,76.74092102050781,73.5165023803711,126.63780975341797,63.14865493774414,69.60198974609375,47.88312530517578,49.10369110107422,39.414466857910156,44.23625564575195,83.50596618652344,0.26306965947151184,0.09996888786554337,21.713855706677183,35.8282204324308,-0.029104034663856394,0.01746708189706382,1120.1665690448092,176332.3092267212,1448.122768208087,53858.880806676585,2324.212009226363,1139225.1880237283,0.04727604770881671,0.0010789939313289771,0.08692266792058945,0.00251215067692101,-1.0099603969138116e-05,0.006556147709488869,-0.00010250405466649681,0.0017136884853243828
blues.00029.wav,blues,-233.72897338867188,101.19027709960938,17.647951126098633,23.734174728393555,2.0825440883636475,25.936399459838867,-16.956388473510742,15.084955215454102,-22.273956298828125,4.3816118240356445,-23.201656341552734,-6.05057954788208,-5.067928314208984,1.0592706203460693,-5.786865711212158,-8.313064575195312,-11.382149696350098,-6.724381446838379,-10.016952514648438,-14.028802871704102,3685.996826171875,885.166259765625,375.1974182128906,219.07699584960938,227.4859161376953,135.56700134277344,339.19635009765625,113.55070495605469,98.3326416015625,122.68304443359375,167.37350463867188,81.70885467529297,80.84329986572266,99.9653091430664,88.85379791259766,84.22727966308594,98.36215209960938,96.60228729248047,73.97154998779297,77.85362243652344,0.2805202603340149,0.10566302388906479,26.449739551098357,79.12344513726512,0.008439320372183692,0.02707948855029716,1648.8848320568998,712191.5513865657,2190.046420814181,185210.71185276765,3760.300128697796,4159729.928493348,0.05289486961040216,0.0032474412544681052,0.1246841549873352,0.004813124891370535,8.151332622219343e-07,0.01677102781832218,4.5463239075616e-06,0.0013200147077441216
